timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-14T15:30:46.765405,132,153,145,131,133,0
2026-08-14T15:30:46.770952,133,151,145,131,134,0
2026-08-14T15:30:47.683434,133,152,145,130,134,0
2026-08-14T15:30:47.686536,134,151,145,130,133,0
2026-08-14T15:30:47.688545,131,150,144,130,134,0
2026-08-14T15:30:47.688545,132,152,145,129,133,0
2026-08-14T15:30:47.689804,133,152,145,130,133,0
2026-08-14T15:30:47.691615,133,151,145,130,133,0
2026-08-14T15:30:47.692296,133,152,144,130,134,0
2026-08-14T15:30:47.694306,132,151,144,129,133,0
2026-08-14T15:30:47.704850,133,152,145,130,134,0
2026-08-14T15:30:47.704850,132,152,144,130,133,0
2026-08-14T15:30:47.704850,132,151,144,130,134,0
2026-08-14T15:30:47.704850,132,152,144,130,132,0
2026-08-14T15:30:47.704850,133,152,145,130,133,0
2026-08-14T15:30:47.708353,132,151,145,129,134,0
2026-08-14T15:30:47.708353,132,152,145,130,133,0
2026-08-14T15:30:47.708353,133,152,145,130,133,0
2026-08-14T15:30:47.708353,132,151,145,129,134,0
2026-08-14T15:30:47.708353,131,150,145,130,134,0
2026-08-14T15:30:47.708353,131,151,144,129,133,0
2026-08-14T15:30:47.708353,132,151,145,130,134,0
2026-08-14T15:30:47.708353,132,151,145,129,133,0
2026-08-14T15:30:47.708353,132,151,144,129,133,0
2026-08-14T15:30:47.708353,133,150,144,130,134,0
2026-08-14T15:30:47.708353,132,152,145,130,133,0
2026-08-14T15:30:47.708353,132,152,145,129,133,0
2026-08-14T15:30:47.708353,132,152,145,130,134,0
2026-08-14T15:30:47.716834,132,151,144,130,133,0
2026-08-14T15:30:47.717515,133,151,145,130,134,0
2026-08-14T15:30:47.718097,131,151,144,129,134,0
2026-08-14T15:30:47.719871,133,152,145,130,134,0
2026-08-14T15:30:47.721215,132,151,144,130,134,0
2026-08-14T15:30:47.721215,132,151,144,129,134,0
2026-08-14T15:30:47.721215,132,151,144,129,133,0
2026-08-14T15:30:47.725336,132,152,145,130,133,0
2026-08-14T15:30:47.725336,132,151,145,130,135,0
2026-08-14T15:30:47.725336,132,151,144,130,134,0
2026-08-14T15:30:47.727348,131,151,145,129,133,0
2026-08-14T15:30:47.727348,132,152,145,130,133,0
2026-08-14T15:30:47.730007,132,152,145,129,134,0
2026-08-14T15:30:47.731384,132,151,145,130,133,0
2026-08-14T15:30:47.733409,132,151,145,130,134,0
2026-08-14T15:30:47.733409,133,152,144,130,134,0
2026-08-14T15:30:47.733409,131,152,144,130,134,0
2026-08-14T15:30:47.736814,132,150,145,130,133,0
2026-08-14T15:30:47.736814,133,151,144,129,134,0
2026-08-14T15:30:47.736814,132,152,145,129,133,0
2026-08-14T15:30:47.738823,134,152,143,129,134,0
2026-08-14T15:30:47.741666,131,151,144,129,133,0
2026-08-14T15:30:47.742370,132,151,144,129,133,0
2026-08-14T15:30:47.742370,131,151,144,129,133,0
2026-08-14T15:30:47.744380,131,152,144,130,133,0
2026-08-14T15:30:47.744380,132,153,145,130,134,0
2026-08-14T15:30:47.744380,132,151,145,130,133,0
2026-08-14T15:30:47.744380,133,152,145,130,134,0
2026-08-14T15:30:47.749751,132,152,145,129,133,0
2026-08-14T15:30:47.749751,132,152,145,130,133,0
2026-08-14T15:30:47.755289,132,151,145,129,133,0
2026-08-14T15:30:47.755289,133,150,145,130,134,0
2026-08-14T15:30:47.758088,134,151,144,129,134,0
2026-08-14T15:30:47.761281,131,152,145,129,133,0
2026-08-14T15:30:47.762522,133,152,144,129,133,0
2026-08-14T15:30:47.763155,131,151,144,129,133,0
2026-08-14T15:30:47.764284,133,152,145,130,133,0
2026-08-14T15:30:47.764861,131,152,146,130,133,0
2026-08-14T15:30:47.765549,132,152,145,130,134,0
2026-08-14T15:30:47.765549,132,151,144,129,133,0
2026-08-14T15:30:47.765549,131,150,144,129,133,0
2026-08-14T15:30:47.765549,133,151,144,129,134,0
2026-08-14T15:30:47.765549,132,152,144,130,134,0
2026-08-14T15:30:47.765549,132,151,144,129,133,0
2026-08-14T15:30:47.769950,132,151,144,129,133,0
2026-08-14T15:30:47.769950,132,151,144,130,134,0
2026-08-14T15:30:47.771962,132,152,145,129,133,0
2026-08-14T15:30:47.771962,133,152,145,129,133,0
2026-08-14T15:30:47.772970,133,152,145,129,133,0
2026-08-14T15:30:47.772970,131,150,144,130,134,0
2026-08-14T15:30:47.774977,133,151,144,129,133,0
2026-08-14T15:30:47.776986,131,151,144,129,133,0
2026-08-14T15:30:47.778995,132,151,144,129,133,0
2026-08-14T15:30:47.779926,132,150,145,129,133,0
2026-08-14T15:30:47.781438,132,151,145,129,133,0
2026-08-14T15:30:47.782267,132,151,144,130,134,0
2026-08-14T15:30:47.783070,133,150,144,129,133,0
2026-08-14T15:30:47.783070,133,151,144,129,133,0
2026-08-14T15:30:47.785079,133,152,145,130,134,0
2026-08-14T15:30:47.786548,132,152,145,129,133,0
2026-08-14T15:30:47.788561,133,152,144,130,133,0
2026-08-14T15:30:47.789668,132,150,145,130,133,0
2026-08-14T15:30:47.790627,132,151,144,129,133,0
2026-08-14T15:30:47.791169,133,151,145,130,133,0
2026-08-14T15:30:47.791169,131,151,144,129,134,0
2026-08-14T15:30:47.792623,132,151,144,129,133,0
2026-08-14T15:30:47.794632,132,150,145,129,133,0
2026-08-14T15:30:47.794632,132,150,145,130,133,0
2026-08-14T15:30:47.797921,132,152,145,129,133,0
2026-08-14T15:30:47.798470,133,152,145,129,133,0
2026-08-14T15:30:47.798470,132,151,145,129,133,0
2026-08-14T15:30:47.798470,131,152,144,129,133,0
2026-08-14T15:30:47.803453,131,151,145,129,133,0
2026-08-14T15:30:47.803453,132,152,145,129,133,0
2026-08-14T15:30:47.805468,132,151,144,130,134,0
2026-08-14T15:30:47.806436,132,152,144,129,134,0
2026-08-14T15:30:47.806436,131,152,145,130,134,0
2026-08-14T15:30:47.806436,131,152,145,129,133,0
2026-08-14T15:30:47.808450,134,151,144,130,134,0
2026-08-14T15:30:47.810461,132,151,145,129,133,0
2026-08-14T15:30:47.810461,133,151,143,130,133,0
2026-08-14T15:30:47.810461,132,151,145,129,133,0
2026-08-14T15:30:47.813857,131,151,145,129,133,0
2026-08-14T15:30:47.813857,132,152,145,129,134,0
2026-08-14T15:30:47.813857,133,152,144,129,133,0
2026-08-14T15:30:47.813857,131,151,145,130,132,0
2026-08-14T15:30:47.819717,131,151,145,129,134,0
2026-08-14T15:30:47.819717,133,150,144,130,134,0
2026-08-14T15:30:47.819717,132,151,145,130,134,0
2026-08-14T15:30:47.821766,132,151,145,130,134,0
2026-08-14T15:30:47.821766,132,152,145,129,133,0
2026-08-14T15:30:47.821766,133,151,144,129,134,0
2026-08-14T15:30:47.821766,133,150,145,129,133,0
2026-08-14T15:30:47.821766,132,151,144,129,133,0
2026-08-14T15:30:47.821766,133,152,144,130,133,0
2026-08-14T15:30:47.828761,131,151,145,129,133,0
2026-08-14T15:30:47.830271,132,151,144,129,133,0
2026-08-14T15:30:47.830271,132,151,144,129,134,0
2026-08-14T15:30:47.830271,131,150,145,130,134,0
2026-08-14T15:30:47.830271,132,152,144,129,133,0
2026-08-14T15:30:47.830271,133,151,145,129,133,0
2026-08-14T15:30:47.830271,132,151,145,129,134,0
2026-08-14T15:30:47.836956,132,151,144,129,133,0
2026-08-14T15:30:47.839030,132,152,145,130,134,0
2026-08-14T15:30:47.839030,133,152,144,130,133,0
2026-08-14T15:30:47.841080,132,151,145,129,133,0
2026-08-14T15:30:47.841798,132,151,144,129,134,0
2026-08-14T15:30:47.843906,133,152,145,129,133,0
2026-08-14T15:30:47.843906,133,152,145,130,134,0
2026-08-14T15:30:47.846926,133,151,144,130,133,0
2026-08-14T15:30:47.846926,131,151,145,129,134,0
2026-08-14T15:30:47.846926,131,152,144,129,134,0
2026-08-14T15:30:47.846926,133,152,144,130,133,0
2026-08-14T15:30:47.846926,132,151,144,130,134,0
2026-08-14T15:30:47.846926,132,151,145,130,133,0
2026-08-14T15:30:47.854162,132,151,144,129,133,0
2026-08-14T15:30:47.855276,132,151,144,129,133,0
2026-08-14T15:30:47.855276,132,151,145,130,133,0
2026-08-14T15:30:47.855276,132,151,144,128,133,0
2026-08-14T15:30:47.857285,132,152,145,130,134,0
